United States,Connecticut,Farmington,Charles Castiglione,"Hartford Medical Group, Farmington-Specialty Location",Top Surgery
United States,Florida,Davie,Charles Garramone,Aesthetic Plastic Surgery Institute,"Body Sculpting, Top Surgery"
United States,New York,New York City,Charles H. Thorne,,Facial Feminization (FFS)
United States,Florida,Weston,"Charles Messa, III",Weston Cosmetic Surgery Center,"Breast Augmentation, Top Surgery"
United States,North Carolina,Chapel Hill,Charles Scott Hultman,UNC Plastic Reconstructive Surgery,Top Surgery
United States,New Jersey,Camden County,Chris Carey,,Vaginoplasty (GRS/SRS)
United States,Ohio,Columbus,Chris McClung,,"Vaginoplasty (GRS/SRS), Orchiectomy, Scrotoplasty (GRS/SRS), Urethroplasty, Metoidioplasty, Hysterectomy"
United States,California,Folsom,Christa Clark,The Natural Result,Top Surgery
United States,Pennsylvania,New Hope,Christine McGinn,,"Breast Augmentation, Metoidioplasty, Orchiectomy, Phalloplasty (GRS/SRS), Scrotoplasty (GRS/SRS), Top Surgery, Tracheal Shave, Urethroplasty, Vaginoplasty (GRS/SRS)"
United States,Washington,Bellevue,Christine Nygaard,Renaissance Center for Facial and Body Sculpting,Top Surgery
United States,California,Thousand Oaks,Christopher Costanzo,,Facial Feminization (FFS)
United States,Ohio,Worthington,Christopher D. McClung,,"Hysterectomy, Metoidioplasty, Orchiectomy, Reconstructive Urology, Scrotoplasty (GRS/SRS), Urethroplasty"
United States,Massachusetts,Wellesley,Christopher J. Davidson,,Top Surgery
United States,Florida,Miami,Christopher Salgado,,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Glansplasty, Hysterectomy, Penile Implant (GRS/SRS), Phalloplasty (GRS/SRS), Scrotoplasty (GRS/SRS), Top Surgery, Vaginectomy, Vaginoplasty (GRS/SRS)"
United States,Wisconsin,Middleton,Clifford King,,"Body Sculpting, Breast Augmentation, Top Surgery"
United States,Georgia,Atlanta,Clifton Lavenhouse,4Ever Young Aesthetics & Wellness,Top Surgery
United States,Texas,San Antonio,Constance M. Barone,,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Top Surgery"
United States,Utah,Salt Lake City,Cori Agarwal,"University of Utah, Division of Plastic and Reconstructive SurgeryS",Top Surgery
United States,New York,New York City,Court B. Cutting,,Facial Feminization (FFS)
United States,Utah,Salt Lake City,Courtney Crombie,"University of Utah Hospital, Clinic 5","Breast Augmentation, Facial Feminization (FFS), Tracheal Shave"
United States,Maryland,Baltimore,Craig A. Vander Kolk,Mercy Medical Center,Facial Feminization (FFS)
United States,Maryland,Chevy Chase,Craig R. Dufresne,,Facial Feminization (FFS)
United States,Texas,Austin,Curtis Crane,Brownstein & Crane Surgical Services,"Breast Augmentation, Facial Feminization (FFS), Glansplasty, Metoidioplasty, Orchiectomy, Penile Implant (GRS/SRS), Phalloplasty (GRS/SRS), Scrotoplasty (GRS/SRS), Top Surgery, Vaginectomy, Vaginoplasty (GRS/SRS)"
United States,Oregan,Portland,Daniel Dugi,,"Vaginoplasty (GRS/SRS), Phalloplasty (GRS/SRS), Orchiectomy, Metoidioplasty"
United States,Rhode Island,Providence,Daniel Kwan,,Top Surgery
United States,Washington DC,Washington DC,Derek L. Masden,,Top Surgery
United States,Maryland,Baltimore,Devin O'Brien Coon,,"Vaginoplasty (GRS/SRS), Breast Augmentation, Chest Masculinization, Facial Feminization (FFS), Vaginoplasty (GRS/SRS), Phalloplasty (GRS/SRS), Tracheal Shave"
United States,Colorado,Denver,Dr Murphy,,"Top Surgery, Facial Feminization (FFS), Breast Augmentation"
United States,Washington,Tukwila,E. Antonio Mangubat,La Belle Vie Cosmetic Surgery Centers,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Facial Feminization (FFS), Facial Masculinization, Hair Grafting, Top Surgery, Tracheal Shave"
United States,Kansas,Leawood,E. Philip Gutek,Associated Plastic Surgeons,Top Surgery
United States,Arizona,Phoenix,Edward F. Joganic,,Facial Feminization (FFS)
United States,Michigan,Ann Arbor,Edwin G. Wilkins,Michigan Medicine,Top Surgery
United States,North Carolina,High Point,Elisa Stein,,"Breast Augmentation, Top Surgery"
United States,Arizona,Scottsdale,Ellie Zara Ley,,"Metoidioplasty, Vaginoplasty (GRS/SRS), Vulvoplasty"
United States,New York,New York City,Elliot Jacobs,,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Facial Masculinization, Labiaplasty (GRS/SRS), Top Surgery"
United States,New York,Rochester,Emese Kalnoki,Quatela Center for Plastic Surgery,"Body Sculpting, Breast Augmentation, Top Surgery"
United States,Montana,Great Falls,Emilia Ploplys,Benefis Medical Group,Top Surgery
United States,Montana,Bozeman,Emily Ridgway,Ridgway Plastic Surgery,Top Surgery
United States,Virginia,Roanoke,Enrique Silberblatt,Aesthetic Surgery of Virginia,Top Surgery
United States,Georgia,Atlanta,Eric A. Odessey,,Top Surgery
United States,North Carolina,Gastonia,Eric Emerson,Piedmont Plastic Surgery,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Hair Grafting, Top Surgery"
United States,Texas,Fort Worth,Eric H. Hubli,,Facial Feminization (FFS)
United States,New York,New York City,Erik Goluboff,Beth Israel Medical Center,Orchiectomy
United States,Wisconsin,Milwaukee,Erin L. Doren,Froedtert Hospital,Top Surgery
United States,Pennsylvania,Pittsburg,Ernest Manders,,"Top Surgery, Vaginoplasty (GRS/SRS)"
United States,Florida,Tampa,Ernesto Jose Ruas,,Facial Feminization (FFS)
United States,Illinois,Chicago,Ervin Kocjancic,,Vaginoplasty (GRS/SRS)
United States,California,San Francisco,Esther Kim,UCSF Department of Surgery at SFGH,"Breast Augmentation, Top Surgery"
United States,Arizona,Tucson,Ethan Larson,"UA Health, South Campus",Top Surgery
United States,California,Walnut Creek,Eugene Kaplan,La Casa Via Medical Center,"Breast Augmentation, Labiaplasty (GRS/SRS), Orchiectomy, Vaginoplasty (GRS/SRS)"
United States,New York,New York City,Evan Goldstein,"Bespoke Surgical, Suite MD1",Top Surgery
United States,California,Oakland,Eve Zaritsky,,Hysterectomy
United States,Georgia,Atlanta,Fara Movagharnia,Center for Gender Reassignment Surgery,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Labiaplasty (GRS/SRS), Orchiectomy, Top Surgery, Tracheal Shave"
United States,Georgia,Atlanta,Ferdo Burstein,Atlanta Plastic Surgery,Facial Feminization (FFS)
United States,Ohio,Independence,Francis A. Papay,,Facial Feminization (FFS)
United States,Texas,El Paso,Frank Agullo,Southwest Plastic Surgery,Top Surgery
United States,New York,New York City,Frank Fang,"Mount Sinai Center for Transgender Medicine and Surgery, Institute for Advanced Medicine",Top Surgery
United States,Georgia,Atlanta,"Frederick Work, Jr.",Atlanta Plastic and Reconstructive Surgery Consultants,Top Surgery
United States,Maryland,Westminster,Gabriel Del Corral,Carroll Health Group Plastic Surgery,"Body Sculpting, Breast Augmentation, Top Surgery"
United States,California,Beverly Hills,Gary Alter,,"Breast Augmentation, Facial Feminization (FFS), Facial Masculinization, Metoidioplasty, Top Surgery, Vaginoplasty (GRS/SRS)"
United States,Pennsylvania,Philadelphia,Gary Diamond,"St. Christopher's Hospital for Children, Division of Ophthalmology",Facial Feminization (FFS)
United States,New Hampshire,Lebanon,Gary Freed,"Dartmouth-Hitchcock Medical Center, Plastic Surgery",Top Surgery
United States,Texas,San Antonio,Gary Lawton,,"Breast Augmentation, Top Surgery"
United States,New Jersey,Lawrenceville,Gary Smotrich,Lawrenceville Plastic Surgery,Top Surgery
United States,Florida,Tampa,Gene A. Balis,Neurological Surgery Associates,Facial Feminization (FFS)
United States,Idaho,Moscow,Geoffrey D. Stiller,Linea Cosmetic Surgery,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Clitoroplasty, Facial Feminization (FFS), Labiaplasty (GRS/SRS), Orchiectomy, Top Surgery, Vaginoplasty (GRS/SRS)"
United States,Michigan,Grand Rapids,Gerald Paul Wright,,Top Surgery
United States,California,Thousand Oaks,Gil Kryger,Kryger Institute of Plastic Surgery,Top Surgery
United States,California,Richmond,Ginger Xu,Richmond Medical Center,Top Surgery
United States,North Carolina,Raleigh,Glenn Davis,,Top Surgery
United States,New York,New York City,Glenn W. Jelks,,Facial Feminization (FFS)
United States,Mississippi ,Starkville,Gordon M. Castleberry,,Orchiectomy
United States,Arizona,Little Rock,Grady J. Crosland,Arkansas Childrens Hospital,Facial Feminization (FFS)
United States,New York,Syracuse,Gregory Baum,CNY Cosmetic and Reconstructive Surgery,Top Surgery
United States,Florida,Miami,Gregory C. Lovaas,,Facial Feminization (FFS)
United States,Indiana,Indianapolis,Gregory Chernoff,Chernoff Cosmetic Surgery,"Breast Augmentation, Facial Feminization (FFS), Top Surgery"
United States,Tennessee,Kingsport,Gregory Pastrick,Pastick Surgery Center of East TN,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Labiaplasty (GRS/SRS), Top Surgery"
United States,New Mexico,Alamogordo,Gregory Richardson,Gerald Champion Regional Medical Center,Top Surgery
United States,New York,New York City,Gregory S. LaTrenta,"New York Hospital, Cornell Medical Center",Facial Feminization (FFS)
United States,North Carolina,Hickory,Gregory Swank,Piedmont Plastic Surgery and Dermatology,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Labiaplasty (GRS/SRS), Top Surgery"
United States,Virginia,Norfolk,Guy Trengove-Jones,,Top Surgery
United States,North Carolina,Chapel Hill,H. Wolfgang Losken,,Facial Feminization (FFS)
United States,Colorado,Boulder,Hans R. Kuisle,Boulder Plastic Surgery,"Breast Augmentation, Top Surgery"
United States,Florida,Bay Harbor,Harold Reed,,"Breast Augmentation, Metoidioplasty, Orchiectomy, Penile Implant (GRS/SRS), Scrotoplasty (GRS/SRS), Top Surgery, Vaginectomy, Vaginoplasty (GRS/SRS)"
United States,California,Beverly Hills,Harrison Lee,,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS)"
United States,Ohio,Columbus,Haruko Okada,Grant Medical Center,Top Surgery
United States,Florida,Orlando,Harun Zekirovski,HZ Plastic Surgery,Top Surgery
United States,Florida,Gainesville,Harvey Chim,UF Health Plastic Surgery and Aesthetics Center,Phalloplasty (GRS/SRS)
United States,California,San Francisco,Heidi Wittenberg,MoZaic Care Inc.,"Clitoroplasty, Hysterectomy, Labiaplasty (GRS/SRS), Metoidioplasty, Orchiectomy, Reconstructive Urology, Scrotoplasty (GRS/SRS), Urethroplasty, Vaginectomy, Vaginoplasty (GRS/SRS), Vulvoplasty"
United States,Washington,Bellingham,Helen James,,Top Surgery
United States,Virginia,Suffolk,Helena Guarda,Plastic Surgery Specialists of Virginia,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Top Surgery"
United States,Oregan,Portland,Hemangini Thakar,Legacy Medical Group,Top Surgery
United States,Kentucky,Lexington,Henry C. Vasconez,,Facial Feminization (FFS)
United States,North Carolina,Charlotte,Hope Sherie,The Cosmetic Concierge,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Orchiectomy, Top Surgery"
United States,Pennsylvania,Exton,Howard Caplan,Pennsylvania Plastic Surgery,Top Surgery
United States,Texas,El Paso,Humberto Palladino,Southwest Plastic Surgery,Top Surgery
United States,Texas,Dallas,Ian R. Munro,,Facial Feminization (FFS)
United States,Michigan,Novi,Ian T. Jackson,,Facial Feminization (FFS)
United States,California,Palo Alto,Irene Wapnir,Stanford Women's Cancer Centre,Top Surgery
United States,Utah,Salt Lake City,Isak A. Goodwin,"University of Utah, Division of Plastic and Reconstructive Surgery","Breast Augmentation, Metoidioplasty, Phalloplasty (GRS/SRS), Top Surgery"
United States,Pennsylvania,Bryn Mawr,Ivona Percec,Penn Plastic Surgery,Top Surgery
United States,California,Los Angeles,J. Brian Boyd,"UCLA Cosmetic Surgery Center, UCLA Division of Plastic and Reconstructive Surgery",Top Surgery
United States,Pennsylvania,Pittsburgh,J. William Futrell,,"Vaginoplasty (GRS/SRS), Breast Augmentation, Top Surgery, Facial Masculization, Facial Feminization (FFS), body contouring, baldness correction, rib removal"
United States,Rhode Island,Providence,Jack Bevivino,,Facial Feminization (FFS)
United States,Georgia,Augusta,Jack C. Yu,Medical College of GA,Facial Feminization (FFS)
United States,New York,New York City,Jacob Heyman,,Orchiectomy
United States,Minnesota,Edina,Jacqueline Anne Luong,"Midwest Plastic Surgery, Southdale Medical Building",Top Surgery
United States,California,Beverly Hills,Jaime Schwartz,,"Body Sculpting, Breast Augmentation, Top Surgery"
United States,Ohio,Akron,"James A. Lehman, Jr.",,Facial Feminization (FFS)
United States,Maryland,Severna Park,James Chappell,,Top Surgery
United States,Ohio,Cleveland,James E. Zins,Cleveland Clinic Foundation,Facial Feminization (FFS)
United States,New York,Albany,James H. Barada,,Orchiectomy
United States,Pennsylvania,Philadelphia,James Katowitz,,Facial Feminization (FFS)
United States,Utah,Salt Lake City,James M. Hotaling,"University of Utah, Division of Plastic and Reconstructive Surgery","Orchiectomy, Vaginoplasty (GRS/SRS), Vulvoplasty"
United States,Oklahoma,Norman,James Magnusson,,Top Surgery
United States,Georgia,Watkinsville,James Parker,,Top Surgery
United States,Oregan,Portland,James Thomas,,Voice Feminization Surgery (VFS)
United States,New York,New York City,Jamie Koufman,The Voice Institute of New York,Tracheal Shave
United States,Kentucky,Ownesboro,Janae Maher,Ownesboro Health,Top Surgery
United States,Ohio,Warren,Janet L. Shiley,,Top Surgery
United States,California,Santa Monica,Janet Salomonson,,Top Surgery
United States,Indiana,Carmel,Janet Turkle,Turkle & Associates Cosmetic Surgery,Top Surgery
United States,Pennsylvania,Philadelphia,Jared J. Liebman,Einstein Medical Center Philadelphia,Top Surgery
United States,Massachusetts,Boston,Jaromir Slama,"Boston Medical Center, Shapiro Center","Breast Augmentation, Top Surgery, Vaginoplasty (GRS/SRS)"
United States,California,San Francisco,Jasmine M. Wong,Carol Franc Buck Breast Care Center at UCSF,Top Surgery
United States,Washington,Seattle,Javad Sajan,Allure Esthetic,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Facial Feminization (FFS), Hair Grafting, Top Surgery, Tracheal Shave"
United States,California,Newport Beach,Jed Horowitz,,"Body Sculpting, Breast Augmentation, Top Surgery"
United States,Texas,Plano,Jeff Angobaldo,Renaissance Plastic Surgery,Top Surgery
United States,Minnesota,Saint Paul,Jeffery Aldrich,Plastic Surgery Associates,Top Surgery
United States,Texas,Dallas,Jeffrey A. Fearon,,Facial Feminization (FFS)
United States,New York,New York City,Jeffrey A. Goldstein,,Facial Feminization (FFS)
United States,Minnesota,Saint Paul,Jeffrey Aldridge,,Top Surgery
United States,Pennsylvania,Pittsburgh,Jeffrey Gusenoff,University of Pittsburgh,Breast Augmentation
United States,Texas,Austin,Jeffrey Hall,Hall Plastic Surgery & Rejuvenation,"Breast Augmentation, Facial Feminization (FFS), Top Surgery"
United States,Washington,Seattle,Jeffrey Kyllo,The Polyclinic,Top Surgery
United States,Missouri,St. Louis,Jeffrey L. Marsh,,Facial Feminization (FFS)
United States,Maryland,Chevy Chase,Jeffrey Posnick,,Facial Feminization (FFS)
United States,New York,Albany,Jeffrey Rockmore,The Plastic Surgery Group,"Breast Augmentation, Top Surgery"
United States,Florida,Miami,Jeffrey S. Epstein,"Plastic Surgery of the Face, Sunset Professional Building","Facial Feminization (FFS), Hair Grafting, Tracheal Shave"
United States,Maryland,Lutherville,Jeffrey Schreiber,,"Breast Augmentation, Facial Feminization (FFS), Facial Masculinization, Top Surgery"
United States,Massachusetts,Boston,Jeffrey Spiegel,Advanced Facial Aesthetics,Facial Feminization (FFS)
United States,Colorado,Boulder,Jeffrey Swail,Boulder Valley Plastic Surgery,Top Surgery
United States,Michigan,Birmingham,Jeffrey Topf,,Facial Feminization (FFS)
United States,Illinois,Chicago,Jeffrey Weinzweig,JW Plastic Surgery,Breast Augmentation
United States,Georgia,Atlanta,Jenelle E. Foote,,Orchiectomy
United States,Oregan,Portland,Jens Berli,"Oregon Health & Science University, Transgender Health Program, 3181 SW Sam Jackson Park Rd., Portland, OR, 97329, US","Breast Augmentation, Facial Feminization (FFS), Glansplasty, Phalloplasty (GRS/SRS), Scrotoplasty (GRS/SRS), Top Surgery, Tracheal Shave"
United States,New Jersey,Livingston,Jeremiah Redstone,,Top Surgery
United States,Utah,Salt Lake City,Jeremy Myers,"University of Utah, Division of Plastic and Reconstructive Surgery","Orchiectomy, Phalloplasty (GRS/SRS), Reconstructive Urology, Vaginoplasty (GRS/SRS), Vulvoplasty"
United States,New York,New York City,Jess Ting,"Mount Sinai Center for Transgender Medicine and Surgery, Institute for Advanced Medicine","Breast Augmentation, Facial Feminization (FFS), Metoidioplasty, Vaginoplasty (GRS/SRS)"
United States,Florida,Pensacola,Jocelyn Leveque,Gulf Coast Plastic Surgery,"Breast Augmentation, Top Surgery"
United States,North Carolina,Matthews,Joel Beck,Beck Aesthetic Surgery,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Facial Feminization (FFS), Facial Masculinization, Hair Grafting, Top Surgery, Tracheal Shave"
United States,Georgia,Atlanta,John David Mullins,,Top Surgery
United States,Virginia,Charlottesville,John Gale Kenney,,Vaginoplasty (GRS/SRS)
United States,Texas,Dallas,John Kolar,Dallas Craniofacial Center,Facial Feminization (FFS)
United States,Massachusetts,Boston,John Mulliken,,Facial Feminization (FFS)
United States,Florida,Jacksonville,John Obi,,Top Surgery
United States,Connecticut,New Haven,John Persing,Yale Hospital,Top Surgery
United States,New Jersey,Red Bank,John Taylor,Allure Plastic Surgery Center,"Breast Augmentation, Facial Feminization (FFS), Top Surgery, Tracheal Shave, Vaginoplasty (GRS/SRS)"
United States,Michigan,Traverse City,John W. Polley,,Facial Feminization (FFS)
United States,Virginia,Richmond,John Zinsser,Zinsser Plastic Surgery,"Breast Augmentation, Facial Feminization (FFS), Top Surgery"
United States,New York,Buffalo,Jonathan Graff,Center for Plastic Surgery,"Breast Augmentation, Top Surgery"
United States,New Jersey,Newark,Jonathan Keith,"Rutgers New Jersey Medical School, Ambulatory Care Center","Breast Augmentation, Metoidioplasty, Phalloplasty (GRS/SRS), Top Surgery, Vaginoplasty (GRS/SRS)"
United States,Michigan,West Bloomfield,Jonathan P. Wiens,,Facial Feminization (FFS)
United States,California,San Francisco,Jordan Deschamps-Braly,Deschamps-Braly Clinic of Plastic & Craniofacial Surgery,"Facial Feminization (FFS), Facial Masculinization"
United States,New York,Rochester,Jorys Martinez-Jorges,,"Vaginoplasty (GRS/SRS), Labiaplasty (GRS/SRS)"
United States,New York,Rochester,Jose G. Christiano,UR Medicine Plastic Surgery,Top Surgery
United States,California,Beverly Hills,Josef Hadeed,,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Facial Feminization (FFS), Facial Masculinization, Top Surgery, Tracheal Shave"
United States,Tennessee,Nashville,Joseph B. DeLozier,DeLozier Cosmetic Surgery Center,Facial Feminization (FFS)
United States,Wisconsin,La Crosse,Joseph Benacci,,Top Surgery
United States,New York,New York City,Joseph G. McCarthy,,Facial Feminization (FFS)
United States,California,Garden Grove,Joseph Kurt Bivens,,Top Surgery
United States,Pennsylvania,Pittsburgh,Joseph Losee,"The Children's Hospital, Division of Plastic Surgery",Facial Feminization (FFS)
United States,Pennsylvania,Philadelphia,Joseph M. Serletti,Perelman Center for Advanced Medicine,Top Surgery
United States,New Hampshire,Lebanon,Joseph Rosen,Dartmouth-Hitchcock Medical Center,"Metoidioplasty, Top Surgery"
United States,Washington,Seattle,Joseph S. Gruss,University of Washington Medicine,Facial Feminization (FFS)
United States,New Hampshire,Lebanon,Joseph Shin,"Dartmouth-Hitchcock Medical Center, Plastic Surgery",Top Surgery
United States,New York,Bronx,Joseph Silletti,Bronx Lebanon Hospital Center,Orchiectomy
United States,Washington,Seattle,Joshua Cooper,Sound Plastic Surgery,"Breast Augmentation, Facial Feminization (FFS)"
United States,Colorado,Aurora,Joyce Aycock,University of Colorado,Top Surgery
United States,Illinois,Chicago,Julia Corcoran,"University of Illinois Hospital, Craniofacial Center",Top Surgery
United States,Oregan,Portland,Juliana Hansen,"Oregon Health & Science University, Transgender Health Program",Top Surgery
United States,Connecticut,Middletown,Julie Flagg,Crescent Street OBGYN,Hysterectomy
United States,California,Fresno,Julie Nicole,Central Valley OBGYN,Hysterectomy
United States,Utah,Salt Lake City,June Chen,,Top Surgery
United States,Oklahoma,Oklahoma City,Justin Jones,Waterford Plastic Surgery Center,Top Surgery
United States,California,Orange,Justin West,Finesse Plastic Surgery,Top Surgery
United States,California,Ontario,Ka Ming Li,,Top Surgery
United States,Virginia,Charlottesville,Kant Y. Lin,,Facial Feminization (FFS)
United States,Maryland,Baltimore,Karen E Boyle,,"Labiaplasty (GRS/SRS), Vaginoplasty (GRS/SRS)"
United States,Washington,Seattle,Karen Vaniver,Seattle Plastic Surgery,Top Surgery
United States,California,Richmond,Karen Yokoo,,Top Surgery
United States,California,Portola Valley,Kate O'Hanlan,,Hysterectomy
United States,Wisconsin,Madison,Katherine Gast,"University of Wisconsin, UW Health Comprehensive Gender Services Program","Breast Augmentation, Clitoroplasty, Facial Feminization (FFS), Labiaplasty (GRS/SRS), Phalloplasty (GRS/SRS), Top Surgery, Tracheal Shave, Vaginoplasty (GRS/SRS)"
United States,California,San Francisco,Katherine T. Hsiao,,Hysterectomy
United States,Michigan,Wyandotte,Kathryn Dalton,Downriver Surgical Associates,Top Surgery
United States,Pennsylvania,Ardmore,Kathy Rumer,,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Clitoroplasty, Facial Feminization (FFS), Facial Masculinization, Glansplasty, Hair Grafting, Hysterectomy, Labiaplasty (GRS/SRS), Metoidioplasty, Orchiectomy, Phalloplasty (GRS/SRS), Scrotoplasty (GRS/SRS), Top Surgery, Tracheal Shave, Urethroplasty, Vaginectomy, Vaginoplasty (GRS/SRS)"
United States,New York,Bronx,Katie E. Weichman,Montefiore Clinic,Top Surgery
United States,North Carolina,Raleigh,Keelee MacPhee,Renaissance Plastic & Reconstructive Surgery,"Breast Augmentation, Clitoroplasty, Facial Feminization (FFS), Labiaplasty (GRS/SRS), Orchiectomy, Top Surgery, Vaginoplasty (GRS/SRS), Vulvoplasty"
United States,New York,New York City,Keith M. Blechman,,Top Surgery
United States,Washington,Seattle,Keith Page,The Polyclinic,Top Surgery
United States,Colorado,Denver,Ken R. Winston,,Facial Feminization (FFS)
United States,Texas,Dallas,Kenneth E. Salyer,,Facial Feminization (FFS)
United States,Illinois,Chicago,Kenneth L. Stein,,Top Surgery
United States,Florida,Tampa,Kenneth M. Louis,,Facial Feminization (FFS)
United States,Michigan,Commerce,Kenneth Wolf,Wolf Aesthetic & Laser Centers,"Breast Augmentation, Top Surgery"
United States,Tennessee,Nashville,Kent Higdon,,Top Surgery
United States,Florida,Boca Raton,Kevin E. Shaw,,Facial Feminization (FFS)
United States,Vermont ,Colchester,Kevin Maguire,"University of Vermont Medical Group, Plastic, Reconstructive and Cosmetic Surgery",Top Surgery
United States,California,Newport Beach,Kevin Sadati,Gallery of Cosmetic Surgery,Facial Feminization (FFS)
United States,Illinois,Peoria,Khurram Rashid,Putman Facial Plastic & Laser Surgery,Top Surgery
United States,Arizona,Phoenix,Kim H. Manwaring,,Facial Feminization (FFS)
United States,New Hampshire,Exeter,Kim Marble,"Core Physicians, Plastic and Reconstructive Surgery, Medical Office Building",Top Surgery
United States,Georgia,Atlanta,Kimberly Singh,Panacea Plastic Surgery,Top Surgery
United States,Iowa,Des Moines,Konstantinos Lekkas,The Iowa Clinic,Top Surgery
United States,Nevada,Las Vegas,Kord T. Strebel,WHASN Central,Hysterectomy
United States,New York,Rochester,Kristin Skinner,Comprehensive Breast Care at Pluta,Top Surgery
United States,Virginia,Virginia Beach,Kurt A. McCammon,Urology of Virginia,"Phalloplasty (GRS/SRS), Reconstructive Urology, Urethroplasty"
United States,Vermont ,South Burlington,Kym Boyman,Vermont Gynecology,"Hysterectomy, Top Surgery"
United States,Nevada,Reno,LaDawn Talbott,Talbott Plastic Surgery Center,"Body Sculpting, Breast Augmentation, Facial Feminization (FFS), Top Surgery"
United States,Washington,Tacoma,Larissa E. Coleman,,Top Surgery
United States,Tennessee,Chattanooga,Larry A. Sargent,,Facial Feminization (FFS)
United States,Texas,Houston,"Larry H. Hollier, Jr.",Critical Care Centre,Facial Feminization (FFS)
United States,California,San Diego,Laura McMillan,,Top Surgery
United States,Massachusetts,Beverly,Laurel Bauer,Women's Health and Medical Arts Center,Hysterectomy
United States,New York,Bronx,Lawrence Draper,Montefiore Medical Center,Top Surgery
United States,California,Lake Tahoe,Lawrence Foster,,Top Surgery
United States,Illinois,Chicago,Lawrence Gottlieb,,"Phalloplasty (GRS/SRS), Scrotoplasty (GRS/SRS), Urethroplasty, Vaginectomy"
United States,Colorado,Aurora,Lawrence L. Ketch,,Facial Feminization (FFS)
United States,New York,Binghamton,Lawrence P. Kerr,,Facial Feminization (FFS)
United States,Illinois,Chicago,Lawrence Zachary,Weiss Memorial Hospital,Top Surgery
United States,New York,New York City,Lee C. Zhao,NYU Urology Associates,"Penile Implant (GRS/SRS), Phalloplasty (GRS/SRS), Reconstructive Urology"
United States,California,San Diego,Leonard Glass,,Top Surgery
United States,California,San Francisco,Leonard Kaban,"Dept. Oral & Maxillofacial Surgery, University of California",Facial Feminization (FFS)
United States,California,Sacramento,Leslie Bernstein,,Facial Feminization (FFS)
United States,California,San Francisco,Leslie Kardos,Pacific Gynecology Surgical Group,Hysterectomy
United States,Pennsylvania,Philadelphia,Leslie N. Sutton,,Facial Feminization (FFS)
United States,Pennsylvania,Philadelphia,Linton A. Whitaker,,Facial Feminization (FFS)
United States,Georgia,Atlanta,Lisa Difrancesco,Difrancesco Plastic Surgery,Top Surgery
United States,Colorado,Littleton,Lisa Hunsicker,Revalla Plastic Surgery and Medical Aesthetics,Top Surgery
United States,Washington,Seattle,Lisa Precht,Premier Cosmetic Surgery & Medspa,"Breast Augmentation, Top Surgery"
United States,North Carolina,Winston-Salem,Lisa Renee David,Medical Center Blvd,Facial Feminization (FFS)
United States,Oregan,Portland,Lishiana Shaffer,"Oregon Health & Science University, Transgender Health Program",Hysterectomy
United States,Pennsylvania,Pittsburg,Lorelei J. Grunwaldt,"University of Pittsburgh Medical Center, Faculty Pavilion, Suite 7105",Top Surgery
United States,Illinois,Morton Grove,Loren Schechter,University Plastic Surgery,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Clitoroplasty, Facial Feminization (FFS), Facial Masculinization, Glansplasty, Hair Grafting, Hysterectomy, Labiaplasty (GRS/SRS), Metoidioplasty, Orchiectomy, Penile Implant (GRS/SRS), Phalloplasty (GRS/SRS), Scrotoplasty (GRS/SRS), Top Surgery, Tracheal Shave, Urethroplasty, Vaginectomy, Vaginoplasty (GRS/SRS)"
United States,North Carolina,Winston-Salem,Louis C. Argenta,Medical Center Blvd,Facial Feminization (FFS)
United States,Kentucky,Louisville,M. Bradley Colobrace,Calobrace & Mizuguchi Plastic Surgery Center,Top Surgery
United States,California,Newport Beach,M. Hugh Bailey,,Facial Feminization (FFS)
United States,California,Carson,Maher Anous,,Facial Feminization (FFS)
United States,California,San Francisco,Mang Chen,MoZaic Care,"Glansplasty, Metoidioplasty, Penile Implant (GRS/SRS), Phalloplasty (GRS/SRS), Reconstructive Urology, Scrotoplasty (GRS/SRS), Urethroplasty, Vaginectomy"
United States,California,San Diego,Manish Champaneria,,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Facial Feminization (FFS), Facial Masculinization, Labiaplasty (GRS/SRS), Top Surgery, Tracheal Shave"
United States,New York,New York City,Mantu Gupta,"Mount Sinai Hospital, 2nd Floor","Orchiectomy, Top Surgery"
United States,Michigan,Detroit,Marc Arnkoff,,Orchiectomy
United States,Georgia,Atlanta,Marc Klein,Premier Image Cosmetic and Laser Surgery,Top Surgery
